id,p
171332,0.258738815784
171333,0.091449432075
171334,0.149888962507
171335,0.0572303533554
171336,0.128169625998
171337,0.0632589831948
171338,0.308123320341
171339,0.669541299343
171340,0.276485919952
171341,0.304001271725
171342,0.173942133784
171343,0.333198666573
171344,0.175350531936
171345,0.0625481680036
171346,0.399772614241
171347,0.0896650627255
171348,0.122209645808
171349,0.0764388144016
171350,0.19657471776
171351,0.139180824161
171352,0.268420726061
171353,0.0616599693894
171354,0.125468432903
171355,0.11094366014
171356,0.038028717041
171357,0.135412544012
171358,0.0742188096046
171359,0.0984819233418
171360,0.0700991302729
171361,0.054950017482
171362,0.18251234293
171363,0.222944647074
171364,0.0488528124988
171365,0.194375783205
171366,0.298702150583
171367,0.406605184078
171368,0.250168770552
171369,0.301147937775
171370,0.0686760395765
171371,0.0723334997892
171372,0.207640916109
171373,0.246603310108
171374,0.141114518046
171375,0.0564904287457
171376,0.0993127152324
171377,0.431026518345
171378,0.120425179601
171379,0.0614189431071
171380,0.126674175262
171381,0.00915715377778
171382,0.285876810551
171383,0.140079528093
171384,0.154109597206
171385,0.199753209949
171386,0.231811285019
171387,0.278971105814
171388,0.16997307539
171389,0.505413532257
171390,0.340785682201
171391,0.1071761325
171392,0.0507889650762
171393,0.132571727037
171394,0.121096298099
171395,0.490105479956
171396,0.112777225673
171397,0.303432434797
171398,0.111977390945
171399,0.450916439295
171400,0.494938284159
171401,0.0650448799133
171402,0.0854335948825
171403,0.203765764832
171404,0.650067329407
171405,0.220127686858
171406,0.121140100062
171407,0.0251440703869
171408,0.106056109071
171409,0.0730604752898
171410,0.107751064003
171411,0.0917034894228
171412,0.0392346680164
171413,0.16735239327
171414,0.198579624295
171415,0.240083366632
171416,0.22508572042
171417,0.0674754455686
171418,0.401971638203
171419,0.211490094662
171420,0.0549505129457
171421,0.0589195936918
171422,0.0367777533829
171423,0.452615529299
171424,0.300317496061
171425,0.1108898893
171426,0.158608838916
171427,0.172372370958
171428,0.288063377142
171429,0.180356398225
171430,0.0258955191821
171431,0.287517160177
171432,0.177369356155
171433,0.0732897296548
171434,0.502900898457
171435,0.077776581049
171436,0.191025421023
171437,0.0821188613772
171438,0.766990959644
171439,0.13210144639
171440,0.0722839087248
171441,0.129260241985
171442,0.0583933927119
171443,0.0579938031733
171444,0.0471070073545
171445,0.0668361708522
171446,0.364453792572
171447,0.0323885306716
171448,0.580955803394
171449,0.143379181623
171450,0.219163969159
171451,0.0626656860113
171452,0.325274556875
171453,0.130389839411
171454,0.564647316933
171455,0.308997660875
171456,0.102236300707
171457,0.409247249365
171458,0.0560019798577
171459,0.600528478622
171460,0.0349914729595
171461,0.180211186409
171462,0.0648030936718
171463,0.124107591808
171464,0.253769189119
171465,0.248226493597
171466,0.218224555254
171467,0.185146927834
171468,0.0708879604936
171469,0.132899940014
171470,0.108878359199
171471,0.099322155118
171472,0.0246119312942
171473,0.660744845867
171474,0.17310795188
171475,0.0281174331903
171476,0.130276888609
171477,0.17927916348
171478,0.0288498029113
171479,0.056300688535
171480,0.0771847516298
171481,0.018759034574
171482,0.373130679131
171483,0.0583750829101
171484,0.0715544074774
171485,0.163539752364
171486,0.256250232458
171487,0.200465634465
171488,0.360671788454
171489,0.17725636065
171490,0.0756761357188
171491,0.275394141674
171492,0.334985405207
171493,0.203991919756
171494,0.229698643088
171495,0.108578152955
171496,0.205596849322
171497,0.175100430846
171498,0.206083998084
171499,0.114862389863
171500,0.167283117771
171501,0.399250984192
171502,0.0858170315623
171503,0.406632840633
171504,0.132568761706
171505,0.0561746545136
171506,0.362748831511
171507,0.0584894157946
171508,0.069549523294
171509,0.196698278189
171510,0.0525371953845
171511,0.467546761036
171512,0.269002556801
171513,0.295174300671
171514,0.0908082127571
171515,0.202391818166
171516,0.0824656113982
171517,0.079114176333
171518,0.424652785063
171519,0.161814257503
171520,0.0248358957469
171521,0.0710716545582
171522,0.0397426374257
171523,0.20235183835
171524,0.0646597296
171525,0.0469684004784
171526,0.346840679646
171527,0.231520235538
171528,0.116011120379
171529,0.0202902667224
171530,0.20343708992
171531,0.082140751183
171532,0.0662966147065
171533,0.075333327055
171534,0.0560357421637
171535,0.0484453216195
171536,0.0738263204694
171537,0.160817787051
171538,0.0870846360922
171539,0.155145093799
171540,0.329226344824
171541,0.198873117566
171542,0.400500744581
171543,0.428118377924
171544,0.119800716639
171545,0.0694490671158
171546,0.17252407968
171547,0.114636704326
171548,0.364427953959
171549,0.578562200069
171550,0.283904969692
171551,0.169809222221
171552,0.216322109103
171553,0.469366908073
171554,0.233137264848
171555,0.314050674438
171556,0.055547863245
171557,0.0289797708392
171558,0.116423167288
171559,0.331340521574
171560,0.0575005114079
171561,0.401918768883
171562,0.0608231052756
171563,0.227359235287
171564,0.0500673055649
171565,0.262114018202
171566,0.0417958274484
171567,0.142398253083
171568,0.0405284427106
171569,0.0654581487179
171570,0.202354088426
171571,0.0349373966455
171572,0.0525081045926
171573,0.0118093360215
171574,0.352434813976
171575,0.0763916522264
171576,0.309215188026
171577,0.12285643816
171578,0.0358150117099
171579,0.0742199718952
171580,0.149213418365
171581,0.243316590786
171582,0.062199819833
171583,0.325045734644
171584,0.39125007391
171585,0.195848882198
171586,0.0449895150959
171587,0.0743738561869
171588,0.0787516161799
171589,0.0867712646723
171590,0.0234876666218
171591,0.0786026269197
171592,0.0633661597967
171593,0.141174569726
171594,0.101915970445
171595,0.0758110955358
171596,0.208498567343
171597,0.040401045233
171598,0.101253941655
171599,0.3139783144
171600,0.0805724412203
171601,0.151890680194
171602,0.0443826541305
171603,0.0623391829431
171604,0.0775929242373
171605,0.0810474604368
171606,0.208964303136
171607,0.094721339643
171608,0.0538387522101
171609,0.0408205799758
171610,0.0796884521842
171611,0.0682582482696
171612,0.691549360752
171613,0.0943965688348
171614,0.0389120094478
171615,0.322753608227
171616,0.0507355667651
171617,0.0518129058182
171618,0.138918071985
171619,0.111186653376
171620,0.101963475347
171621,0.467874199152
171622,0.0314927026629
171623,0.0754300951958
171624,0.0727310776711
171625,0.0361466705799
171626,0.311281830072
171627,0.0352876521647
171628,0.0653924196959
171629,0.339131176472
171630,0.329298466444
171631,0.0746950134635
171632,0.031488828361
171633,0.209973052144
171634,0.107780247927
171635,0.566575229168
171636,0.456437498331
171637,0.0907917842269
171638,0.0498137995601
171639,0.202791124582
171640,0.50176346302
171641,0.029606807977
171642,0.252582788467
171643,0.109641283751
171644,0.171205818653
171645,0.248412176967
171646,0.24161157012
171647,0.511820554733
171648,0.045293956995
171649,0.0481723323464
171650,0.0575186051428
171651,0.161448732018
171652,0.0249025318772
171653,0.0992772579193
171654,0.145464345813
171655,0.0757569670677
171656,0.120206341147
171657,0.0865401253104
171658,0.135678321123
171659,0.0990099236369
171660,0.0347540155053
171661,0.093181848526
171662,0.260902285576
171663,0.111264944077
171664,0.31289228797
171665,0.0971266850829
171666,0.41189032793
171667,0.0995461195707
171668,0.0208280552179
171669,0.111627444625
171670,0.084039837122
171671,0.296158850193
171672,0.0554956048727
171673,0.109722867608
171674,0.0635849237442
171675,0.0394418351352
171676,0.0806011110544
171677,0.437494814396
171678,0.119548104703
171679,0.18644528091
171680,0.296036660671
171681,0.8265157938
171682,0.0280058924109
171683,0.142008408904
171684,0.0807165056467
171685,0.0633896663785
171686,0.0439491048455
171687,0.042965952307
171688,0.111621811986
171689,0.185762882233
171690,0.143137052655
171691,0.0788232013583
171692,0.161683350801
171693,0.260430127382
171694,0.437462598085
171695,0.237490817904
171696,0.609951376915
171697,0.0499994382262
171698,0.105365037918
171699,0.0606080852449
171700,0.0631424188614
171701,0.0400554277003
171702,0.079079657793
171703,0.0771852433681
171704,0.232324406505
171705,0.0765475332737
171706,0.0507513210177
171707,0.254702299833
171708,0.275174349546
171709,0.032469060272
171710,0.295768678188
171711,0.187366694212
171712,0.17763069272
171713,0.0556853860617
171714,0.115655548871
171715,0.468878090382
171716,0.0751082375646
171717,0.0897703096271
171718,0.060181889683
171719,0.0725943669677
171720,0.154345542192
171721,0.232648164034
171722,0.0848034024239
171723,0.0269325040281
171724,0.284896582365
171725,0.133993640542
171726,0.436569362879
171727,0.0477944985032
171728,0.257427364588
171729,0.0974639803171
171730,0.182941302657
171731,0.251970946789
171732,0.0316547825933
171733,0.613890111446
171734,0.239078000188
171735,0.10433293134
171736,0.430582761765
171737,0.0515416935086
171738,0.0314209796488
171739,0.0373493842781
171740,0.188818529248
171741,0.0806017741561
171742,0.486342906952
171743,0.468507915735
171744,0.0429920777678
171745,0.0304033271968
171746,0.117183998227
171747,0.22664129734
171748,0.0898653268814
171749,0.132029101253
171750,0.250637769699
171751,0.139591053128
171752,0.0550587251782
171753,0.376761764288
171754,0.134726017714
171755,0.15463526547
171756,0.172338992357
171757,0.346464365721
171758,0.195697873831
171759,0.16681227088
171760,0.1906722188
171761,0.058398257941
171762,0.106815911829
171763,0.398286104202
171764,0.0754677504301
171765,0.0772554278374
171766,0.0619374625385
171767,0.0734984055161
171768,0.508525669575
171769,0.0827741697431
171770,0.372819304466
171771,0.0677795633674
171772,0.235984146595
171773,0.0702269226313
171774,0.0363253615797
171775,0.0807086154819
171776,0.0215087737888
171777,0.49151006341
171778,0.317867189646
171779,0.43037173152
171780,0.171720653772
171781,0.16302959621
171782,0.21436779201
171783,0.29006332159
171784,0.12742485106
171785,0.183279171586
171786,0.113752670586
171787,0.169240325689
171788,0.142822980881
171789,0.041955947876
171790,0.0868931785226
171791,0.0662558600307
171792,0.104212641716
171793,0.0517329759896
171794,0.197613909841
171795,0.0419685654342
171796,0.188792407513
171797,0.335117995739
171798,0.100576333702
171799,0.268542975187
171800,0.234303504229
171801,0.136293068528
171802,0.117142081261
171803,0.28158763051
171804,0.114023454487
171805,0.0583264157176
171806,0.0576035641134
171807,0.168033584952
171808,0.106620937586
171809,0.0521472878754
171810,0.0737613216043
171811,0.185010641813
171812,0.234874173999
171813,0.107661604881
171814,0.200741112232
171815,0.243887722492
171816,0.211204126477
171817,0.0866206139326
171818,0.32272452116
171819,0.359974563122
171820,0.198654323816
171821,0.325792223215
171822,0.0730727165937
171823,0.048190459609
171824,0.147645533085
171825,0.0415279306471
171826,0.0485607348382
171827,0.0678099691868
171828,0.151196494699
171829,0.259539186954
171830,0.106023237109
171831,0.0567848458886
171832,0.282969236374
171833,0.0684067830443
171834,0.190084353089
171835,0.0459686145186
171836,0.115846164525
171837,0.0775019600987
171838,0.197921767831
171839,0.102478340268
171840,0.124193921685
171841,0.112556941807
171842,0.0714792609215
171843,0.0287023801357
171844,0.0617931298912
171845,0.0390540808439
171846,0.185539320111
171847,0.073562040925
171848,0.112660557032
171849,0.1416041255
171850,0.0472966916859
171851,0.244608938694
171852,0.795277237892
171853,0.28073990345
171854,0.124342553318
171855,0.0648885071278
171856,0.213028296828
171857,0.0272048730403
171858,0.663962066174
171859,0.0530335456133
171860,0.0671506151557
171861,0.0896450206637
171862,0.424032181501
171863,0.256582379341
171864,0.081583917141
171865,0.0524508282542
171866,0.0141379777342
171867,0.478851854801
171868,0.250916689634
171869,0.0477353930473
171870,0.2693361938
171871,0.358377337456
171872,0.0756890922785
171873,0.0402163565159
171874,0.0310520622879
171875,0.0361614264548
171876,0.108243122697
171877,0.18546038866
171878,0.154462516308
171879,0.173668667674
171880,0.318862944841
171881,0.765414476395
171882,0.0343738868833
171883,0.0687447860837
171884,0.299669444561
171885,0.351892381907
171886,0.0134193189442
171887,0.145605400205
171888,0.0956735312939
171889,0.147771432996
171890,0.139133200049
171891,0.172092050314
171892,0.432107716799
171893,0.327972590923
171894,0.116758748889
171895,0.0579454377294
171896,0.0467355176806
171897,0.0163293406367
171898,0.193594455719
171899,0.199953764677
171900,0.0500234849751
171901,0.0602919831872
171902,0.0485277734697
171903,0.159532561898
171904,0.0308184996247
171905,0.16197052598
171906,0.0458661802113
171907,0.819042026997
171908,0.0571529492736
171909,0.161746487021
171910,0.0949291139841
171911,0.156615048647
171912,0.32899299264
171913,0.0710425078869
171914,0.0722944289446
171915,0.169126719236
171916,0.053348261863
171917,0.143292471766
171918,0.401280879974
171919,0.174400523305
171920,0.181003093719
171921,0.363085359335
171922,0.048035889864
171923,0.259392440319
171924,0.0322164855897
171925,0.163718789816
171926,0.197355538607
171927,0.0671063885093
171928,0.148962587118
171929,0.28157889843
171930,0.0571950413287
171931,0.0627919733524
171932,0.0564717799425
171933,0.0559557415545
171934,0.143183276057
171935,0.261268854141
171936,0.251426339149
171937,0.140779480338
171938,0.192871212959
171939,0.113190531731
171940,0.37347689271
171941,0.523849606514
171942,0.11568326503
171943,0.0730289444327
171944,0.0765897929668
171945,0.149382039905
171946,0.156897500157
171947,0.36856931448
171948,0.500432610512
171949,0.0615465082228
171950,0.0291857346892
171951,0.307411193848
171952,0.144598394632
171953,0.0404354818165
171954,0.781792283058
171955,0.154993548989
171956,0.0999158024788
171957,0.103066429496
171958,0.030393499881
171959,0.090666346252
171960,0.456834167242
171961,0.0624636635184
171962,0.247124806046
171963,0.293092489243
171964,0.375996828079
171965,0.0698229074478
171966,0.0748912617564
171967,0.0742817372084
171968,0.0412717424333
171969,0.134279817343
171970,0.0288333091885
171971,0.142863571644
171972,0.0661885738373
171973,0.0132122356445
171974,0.192289754748
171975,0.203548312187
171976,0.0749777108431
171977,0.381749391556
171978,0.411711543798
171979,0.132849171758
171980,0.117238424718
171981,0.120015770197
171982,0.067560069263
171983,0.475303143263
171984,0.519925236702
171985,0.0606909841299
171986,0.104969277978
171987,0.12831568718
171988,0.0785917267203
171989,0.401214927435
171990,0.132570356131
171991,0.283666461706
171992,0.0710579752922
171993,0.101681217551
171994,0.294213265181
171995,0.0513018369675
171996,0.0803572759032
171997,0.230450242758
171998,0.164925798774
171999,0.386047273874
172000,0.368117153645
172001,0.141420051455
172002,0.0777989178896
172003,0.228722497821
172004,0.043646723032
172005,0.0515915304422
172006,0.385635405779
172007,0.054185397923
172008,0.0703197792172
172009,0.30163243413
172010,0.101387150586
172011,0.34338092804
172012,0.0579325035214
172013,0.046922955662
172014,0.0482452772558
172015,0.0836484879255
172016,0.246205836535
172017,0.0772532299161
172018,0.34364464879
172019,0.238849103451
172020,0.0730239450932
172021,0.0820303857327
172022,0.0332310125232
172023,0.0805344954133
172024,0.548310220242
172025,0.065315887332
172026,0.0830007717013
172027,0.10425132513
172028,0.019295502454
172029,0.177277818322
172030,0.124451994896
172031,0.238958999515
172032,0.124356895685
172033,0.224681317806
172034,0.267191916704
172035,0.145592823625
172036,0.233017250896
172037,0.258798569441
172038,0.151604413986
172039,0.305732697248
172040,0.564641058445
172041,0.122043840587
172042,0.265306055546
172043,0.0946572050452
172044,0.0774427801371
172045,0.139471456409
172046,0.240382388234
172047,0.233817368746
172048,0.167572885752
172049,0.0505883321166
172050,0.338115036488
172051,0.209759771824
172052,0.36319950223
172053,0.0471821315587
172054,0.155909210443
172055,0.218374565244
172056,0.258718401194
172057,0.0676962286234
172058,0.269225269556
172059,0.237199887633
172060,0.0630554407835
172061,0.132721826434
172062,0.483292430639
172063,0.138183325529
172064,0.0964597985148
172065,0.276414275169
172066,0.227861702442
172067,0.253538042307
172068,0.464670747519
172069,0.346513658762
172070,0.193060532212
172071,0.0471272952855
172072,0.0277797151357
172073,0.210149914026
172074,0.0911509916186
172075,0.350142776966
172076,0.210059404373
172077,0.182997509837
172078,0.320136070251
172079,0.211170807481
172080,0.0454881601036
172081,0.225767463446
172082,0.054591409862
172083,0.0543884895742
172084,0.110908709466
172085,0.119263105094
172086,0.290104597807
172087,0.0430279932916
172088,0.251218408346
172089,0.191141605377
172090,0.397358626127
172091,0.200701996684
172092,0.0889712572098
172093,0.287426829338
172094,0.649564504623
172095,0.244408726692
172096,0.0309325549752
